ID,Pair, Entry Price,Action,SL,TP,Time Open,Time Closed
94e3d5bf-a81f-4104-b99c-8a45b50372d7,Gold,1952.78,Buy,0,1,3/27/2023 12:02:03 PM,3/28/2023 1:08:34 AM,
fa18f165-4a09-4087-b24b-86e0593f974c,ETH/USD,1810,Buy,1,0,3/24/2023 5:16:29 AM,3/27/2023 3:00:26 PM,
6718bf00-369f-4210-81e5-8dfaf29cab8b,GBP/USD,1.2248,Buy,0,1,3/27/2023 3:46:35 AM,3/27/2023 1:44:34 PM,
dbf8bcc1-403a-4aa5-9516-4c7d19b6d48a,USD/CHF,0.9193,Sell,0,1,3/24/2023 1:09:47 PM,3/27/2023 8:12:36 AM,
adbfa15d-ddba-4408-ba18-4cc99d8abb06,Gold,1974.72,Sell,0,1,3/27/2023 4:00:54 AM,3/27/2023 5:51:42 AM,
9aa790f4-c10e-43e6-b05c-00ff5391e53e,Gold,1970,Buy,0,1,3/26/2023 10:08:31 PM,3/27/2023 1:17:25 AM,
e03d2804-f0d9-4c56-8d15-97d8a9b0d75b,Gold,1994.33,Buy,0,1,3/24/2023 12:21:50 PM,3/24/2023 12:34:34 PM,
3a7a3487-f597-4d80-a5c9-eac62e3d444c,Gold,1993.33,Buy,0,1,3/24/2023 11:24:52 AM,3/24/2023 12:03:41 PM,
1082d637-bd67-4052-8463-8580c34639b8,GBP/USD,1.2286,Buy,1,0,3/24/2023 5:17:29 AM,3/24/2023 8:09:47 AM,
09336cc3-c183-43fe-955a-80d026af60b8,EUR/USD,1.0834,Buy,1,0,3/23/2023 10:06:46 PM,3/24/2023 8:09:40 AM,
47bd9c9b-aa31-4c22-9715-45be68d69acc,EUR/GBP,0.8848,Sell,0,1,3/23/2023 6:00:31 AM,3/23/2023 7:33:11 PM,
725c83d7-8f3e-4957-8b88-fa230661c298,GBP/USD,1.2319,Buy,1,0,3/23/2023 3:22:52 PM,3/23/2023 6:47:35 PM,
6414e460-6ac8-498c-99df-6e07f9bb7375,EUR/USD,1.0902,Buy,1,0,3/23/2023 6:07:07 AM,3/23/2023 6:38:38 PM,
28827de5-6f2d-4205-9bda-3c96c0adaa25,USOil,70.52,Sell,0,1,3/23/2023 12:00:44 PM,3/23/2023 6:35:12 PM,
59bffe51-8896-434e-9287-22e77add5443,ETH/USD,1744.34,Buy,0,1,3/21/2023 5:34:01 AM,3/23/2023 3:15:29 PM,
9bd09c11-a23a-486b-b244-1ddf60ac58cb,Gold,1974.12,Buy,0,1,3/23/2023 1:17:27 PM,3/23/2023 1:54:58 PM,
9a331d2d-7152-40a5-a7f1-fa1fcebe5c29,Gold,1967.9,Buy,0,1,3/22/2023 8:37:42 PM,3/23/2023 12:03:29 AM,
524c7c9a-2327-419d-ac08-f168c173d194,EUR/GBP,0.8793,Buy,0,1,3/22/2023 1:24:11 PM,3/22/2023 3:36:02 PM,
e3429da4-b7ab-4c91-a099-69a645e16cad,Gold,1941.25,Buy,0,1,3/22/2023 6:39:25 AM,3/22/2023 2:50:51 PM,
e9651d11-9981-40e0-b38f-24e176c3c788,Gold,1938.6,Sell,1,0,3/22/2023 1:14:11 PM,3/22/2023 1:33:19 PM,
72c4ef86-2ddd-49a1-a8b2-e06b125b910a,EUR/USD,1.077,Buy,0,1,3/22/2023 6:31:18 AM,3/22/2023 12:11:56 PM,
3f95adef-292d-4692-a77c-649ba533b762,USD/JPY,131.3,Sell,1,0,3/20/2023 1:08:05 PM,3/22/2023 1:37:21 AM,
bce3ac54-625e-4e3f-8795-ce1dc4b18f92,Gold,1972.45,Buy,1,0,3/20/2023 4:00:43 PM,3/21/2023 5:29:16 PM,
9e2e0303-1db5-4cc1-ac8d-7d98b496fe71,USD/JPY,132.34,Sell,0,1,3/21/2023 1:51:23 PM,3/21/2023 2:23:58 PM,
b80042f8-e234-4012-9393-228c39ec0ecb,EUR/GBP,0.8742,Sell,1,0,3/21/2023 6:50:49 AM,3/21/2023 10:45:40 AM,
d4a6576a-3adb-44c7-99aa-6645f1a59aa1,EUR/USD,1.0717,Sell,1,0,3/21/2023 5:36:22 AM,3/21/2023 10:42:18 AM,
4166b44f-6597-4c04-a248-ec6f3769d99a,USOil,67,Sell,0,1,3/20/2023 5:20:52 PM,3/20/2023 5:20:56 PM,
8633e681-7433-4191-bd2d-25b1d67077f1,Gold,1982.73,Buy,1,0,3/20/2023 11:48:52 AM,3/20/2023 2:13:28 PM,
96e31932-e4a2-402e-bb7e-7b783054070c,EUR/USD,1.0671,Buy,0,1,3/20/2023 6:09:51 AM,3/20/2023 11:56:07 AM,
aaffabba-d1e2-4e09-b97f-bbfebf730d6b,USOil,67.27,Sell,0,1,3/20/2023 2:45:43 AM,3/20/2023 8:36:06 AM,
d60f33f9-5354-441d-bb05-452d7e0411d6,Gold,1985.98,Buy,0,1,3/20/2023 6:08:30 AM,3/20/2023 7:08:10 AM,
d471c268-ea42-48a9-a7f8-1469a7ef38c9,USD/JPY,132.03,Sell,0,1,3/17/2023 3:55:12 PM,3/17/2023 6:52:21 PM,
5bc0a0c3-a596-4d90-b0fc-7466656ce242,Gold,1956.89,Buy,0,1,3/17/2023 4:35:15 PM,3/17/2023 4:41:51 PM,
7fe7b0a0-f02f-49fd-8edc-022b76a546dd,Gold,1960.28,Buy,1,0,3/17/2023 3:50:19 PM,3/17/2023 4:32:09 PM,
81d0ae8e-2d59-4937-bedf-53c2ca27b554,USD/CAD,1.3707,Buy,0,1,3/17/2023 11:54:23 AM,3/17/2023 1:33:39 PM,
4f1c52ea-7797-43a1-ab46-72e94beef507,Gold,1931.58,Buy,0,1,3/17/2023 5:41:19 AM,3/17/2023 12:22:31 PM,
54d0df1f-fd8e-4a69-b32f-0bcea3895dfa,ETH/USD,1645.03,Buy,0,1,3/16/2023 5:55:29 AM,3/17/2023 10:40:34 AM,
c95908ee-2396-40f0-9405-4494a724ee62,Gold,1917.9,Buy,0,1,3/16/2023 4:26:34 PM,3/17/2023 2:39:07 AM,
01fa2e7c-30b0-447b-9823-90d92a059f19,AUD/USD,0.6654,Sell,1,0,3/16/2023 12:35:15 PM,3/17/2023 2:28:53 AM,
ce6728b8-bb12-423d-be8f-3b2002d513d3,USOil,68.898,Sell,0,1,3/16/2023 5:30:53 PM,3/16/2023 6:34:46 PM,
f3cc612e-15d7-486e-8b76-ed6a3b557d76,USOil,67.788,Sell,0,1,3/16/2023 11:46:31 AM,3/16/2023 1:17:03 PM,
f2f1dff3-bc70-426b-ac4a-3e29d36e4245,Gold,1917.02,Buy,0,1,3/16/2023 5:56:04 AM,3/16/2023 11:34:43 AM,
0c6aaf78-90cc-4971-9041-646017e864a2,EUR/USD,1.0577,Sell,1,0,3/15/2023 8:37:24 PM,3/16/2023 7:41:46 AM,
fc3f4969-bd1e-4621-8ed6-2afeb04ea129,ETH/USD,1651.03,Buy,0,1,3/16/2023 5:54:35 AM,3/16/2023 5:54:45 AM,
6271a43f-6fa2-40b0-843e-abefc9c060a0,Gold,1918.84,Sell,0,1,3/15/2023 7:48:17 PM,3/16/2023 1:07:25 AM,
056fd3c5-4969-47e3-9bf5-fc81be04c5a9,Gold,1931,Buy,1,0,3/15/2023 5:11:21 PM,3/15/2023 6:30:14 PM,
baea144c-8cd6-4c32-85cd-ee3b1f755e55,USD/JPY,132.74,Sell,1,0,3/15/2023 4:54:09 PM,3/15/2023 6:27:58 PM,
9fd6f407-99e8-4b20-998d-40eeab232daf,USD/JPY,132.98,Sell,0,1,3/15/2023 3:17:47 PM,3/15/2023 4:06:41 PM,
a89f4b7e-3759-44c2-bf8b-9dcd6b4c83cf,EUR/USD,1.055,Sell,0,1,3/15/2023 1:13:36 PM,3/15/2023 3:51:18 PM,
314c89b5-9e1a-4a06-b0c9-7035deb73eae,EUR/USD,1.9593,Sell,0,1,3/15/2023 11:57:43 AM,3/15/2023 11:57:45 AM,
957f13ff-14c4-4a16-9f32-d5743dfc00a2,EUR/GBP,0.8805,Sell,0,1,3/14/2023 1:05:43 PM,3/15/2023 11:46:05 AM,
604fab66-e98d-4265-b984-c0f152a6af45,EUR/CHF,0.9813,Sell,0,1,3/14/2023 3:08:49 PM,3/15/2023 10:38:22 AM,
df368a0d-f1e5-432e-8d64-bb29c9411e4b,EUR/USD,1.0751,Buy,1,0,3/15/2023 3:56:01 AM,3/15/2023 9:28:12 AM,
f1bb7806-ae65-40c1-a664-8cfe92e24e25,Gold,1907.74,Sell,0,1,3/14/2023 3:35:49 PM,3/15/2023 7:36:53 AM,
15f85a97-6993-4eea-b236-092b228da813,USD/JPY,134.3,Sell,1,0,3/15/2023 4:04:47 AM,3/15/2023 6:10:31 AM,
cbd67214-dfee-480c-9ad2-5e94d65b0fb2,EUR/CHF,0.978,Sell,1,0,3/14/2023 1:00:27 PM,3/14/2023 2:46:51 PM,
21897c1d-7534-48db-bfc1-4608bba96163,EUR/USD,1.0705,Buy,0,1,3/14/2023 3:53:00 AM,3/14/2023 12:33:03 PM,
5348615c-5e0e-4f36-877d-28d4a9080406,ETH/USD,1603.08,Buy,0,1,3/13/2023 2:28:49 AM,3/14/2023 12:30:50 PM,
b427e863-6e29-4f64-bab7-f23ee05d2dbd,EUR/CHF,0.9784,Sell,0,1,3/13/2023 9:48:52 PM,3/14/2023 7:23:14 AM,
791189f9-a560-4200-b1fe-e978696b8569,BTC/USD,19748,Buy,0,1,3/10/2023 3:00:21 PM,3/14/2023 5:11:13 AM,
71161d44-efd1-45f4-8115-14294798b6cc,Gold,1905.77,Sell,0,1,3/14/2023 3:29:47 AM,3/14/2023 4:00:54 AM,
e102af88-69be-46a5-87d9-21c3d92f2827,EUR/USD,1.0743,Sell,0,1,3/13/2023 5:33:13 PM,3/14/2023 12:07:21 AM,
adc2c169-1807-43d2-b800-e0e1b958004f,Gold,1906.51,Buy,0,1,3/13/2023 4:07:34 PM,3/13/2023 5:00:45 PM,
de4a4b26-0f74-4bca-a5ca-11100f22cb8e,Gold,1895.32,Buy,0,1,3/13/2023 1:07:56 PM,3/13/2023 1:40:03 PM,
ba7ff969-479d-4ba8-9d3f-28f969014336,USD/JPY,132.86,Sell,0,1,3/13/2023 1:03:02 PM,3/13/2023 1:16:04 PM,
5db98b87-7d26-45b4-9bdd-43cde9481751,AUD/USD,0.665,Sell,0,1,3/13/2023 9:10:01 AM,3/13/2023 10:14:20 AM,
0d039056-59e1-49a9-a3f2-e631cb6aad59,USD/CAD,1.3744,Buy,0,1,3/13/2023 9:11:26 AM,3/13/2023 10:02:07 AM,
f45b5321-2807-4e59-b055-2ff5ba1dacce,Gold,1880.1,Buy,0,1,3/13/2023 2:31:10 AM,3/13/2023 2:58:51 AM,
67301660-7730-4b6a-b9d4-34ae36eb26d7,USD/JPY,134.76,Sell,0,1,3/10/2023 8:43:11 PM,3/12/2023 9:02:29 PM,
c3150c3a-1e37-4893-b397-12955c8850ae,AUD/USD,0.6614,Sell,0,1,3/10/2023 2:53:35 PM,3/10/2023 6:41:11 PM,
c8d47509-0bb5-4663-9134-69d3c5c79f91,USD/CAD,1.3791,Buy,0,1,3/10/2023 2:57:10 PM,3/10/2023 6:23:18 PM,
7945fbd1-5362-4675-9a23-c2f713a53c69,Gold,1828.75,Sell,1,0,3/9/2023 4:48:25 PM,3/10/2023 1:43:20 PM,
f382ea5d-fb42-4676-8cbc-c216c9044c0c,EUR/USD,1.059,Buy,0,1,3/10/2023 7:08:19 AM,3/10/2023 1:31:37 PM,
0c9edf31-ee14-49b0-9b9e-6f3d479517ae,EUR/GBP,0.8884,Buy,1,0,3/9/2023 12:54:52 PM,3/10/2023 9:41:56 AM,
2dce03ed-5017-4b7e-afa0-2e6f1273c685,GBP/USD,1.194,Buy,0,1,3/10/2023 7:11:05 AM,3/10/2023 9:38:08 AM,
bdce6a8d-b23a-4704-b0c3-5dc027788959,USD/JPY,136.14,Buy,0,1,3/9/2023 10:55:33 PM,3/10/2023 2:30:28 AM,
9bb495e4-a0b6-4d69-a4e5-02fa4b850f64,AUD/USD,0.66,Sell,0,1,3/8/2023 11:51:27 AM,3/10/2023 2:25:35 AM,
3aca9cea-2a76-4885-8714-fbe809d653b0,ETH/USD,1654.5,Buy,1,0,2/7/2023 9:52:35 PM,3/9/2023 8:41:48 PM,
0ea5bbc5-649b-46b1-981d-cb3742cc4ee0,BTC/USD,23312.5,Buy,1,0,3/2/2023 1:31:32 PM,3/9/2023 6:30:05 PM,
e13d4fd6-6ad7-4f01-afd3-a0c7e3fc1e43,EUR/USD,1.0553,Buy,0,1,3/9/2023 6:11:20 AM,3/9/2023 2:47:30 PM,
de35f766-675c-4c32-95d9-3ebf671c9dab,Gold,1813.14,Buy,0,1,3/9/2023 5:53:19 AM,3/9/2023 1:34:09 PM,
1cf1e9e9-b174-4b64-a528-5283c52965e0,EUR/GBP,0.8917,Sell,0,1,3/8/2023 7:19:44 AM,3/9/2023 8:37:49 AM,
7055947c-36c0-46d1-b944-850358d26172,Gold,1822.67,Sell,0,1,3/8/2023 3:29:28 PM,3/8/2023 6:03:16 PM,
5d54df5e-2722-4bbe-b417-3d31d08609a7,Gold,1809.6,Buy,0,1,3/8/2023 5:21:02 AM,3/8/2023 2:45:32 PM,
8911e149-236a-407c-8c78-b19ce31bdd23,EUR/USD,1.0618,Sell,0,1,3/7/2023 3:37:48 PM,3/7/2023 3:53:30 PM,
20e65298-6cee-40ac-a26f-53109fbc4e29,AUD/USD,0.6665,Sell,0,1,3/7/2023 12:39:27 PM,3/7/2023 3:01:42 PM,
5306dcd2-d2ae-4845-bcb1-3c37b0912845,Gold,1850,Buy,1,0,3/6/2023 11:09:16 AM,3/7/2023 1:26:42 PM,
c1904532-36a3-4d00-bbec-ad8b8a04d3b6,EUR/USD,1.0689,Sell,0,1,3/7/2023 5:19:30 AM,3/7/2023 9:44:23 AM,
29282a1e-fed2-4ddf-8fb4-728188a78032,EUR/USD,1.074,Sell,0,1,3/7/2023 5:15:09 AM,3/7/2023 5:15:10 AM,
84d4d4c8-367b-4b9e-ad5b-abf964539f55,AUD/USD,0.6736,Sell,0,1,3/6/2023 3:57:40 PM,3/7/2023 3:47:25 AM,
df710fc3-6bd0-4795-ad3a-a7575c36d170,USOil,78.636,Sell,1,0,3/6/2023 1:06:51 PM,3/6/2023 2:14:45 PM,
0991801a-2c54-4bf1-b121-9276d865cd84,NZD/USD,0.6255,Sell,0,1,3/1/2023 4:08:43 PM,3/6/2023 11:46:42 AM,
ac98c563-c9a5-4c0e-9c21-808c860cf53a,AUD/USD,0.6749,Sell,0,1,3/3/2023 1:12:35 PM,3/6/2023 11:46:42 AM,
5cf5af81-1d78-4ca1-bf2b-179cdddaa066,USOil,77.81,Sell,0,1,3/2/2023 1:44:33 PM,3/3/2023 1:57:05 PM,
ad0aab75-2ec3-4c2d-b101-640ff411d205,Gold,1838.66,Buy,0,1,3/3/2023 5:39:51 AM,3/3/2023 9:08:27 AM,
79ba9d7c-676c-45c8-8bef-bb524cc7e328,USD/CHF,0.9406,Sell,0,1,3/3/2023 5:55:53 AM,3/3/2023 8:42:58 AM,
58cf7da7-8329-4f42-b007-5008a15706f3,Gold,1831.1,Buy,0,1,3/2/2023 4:39:46 AM,3/3/2023 12:02:05 AM,
041a9c05-641a-4635-8762-fb9544ccbbd9,Gold,1831.35,Buy,0,1,3/2/2023 1:43:34 PM,3/2/2023 2:05:35 PM,
69c95232-20f5-4565-a678-a55b076d29b6,EUR/USD,1.063,Buy,1,0,3/2/2023 4:42:38 AM,3/2/2023 1:31:44 PM,
ee341270-0b03-4e58-8b8c-2748ca91d06d,USD/CAD,1.3602,Buy,0,1,3/1/2023 4:04:19 PM,3/2/2023 8:10:29 AM,
4a0970f7-494e-4ccd-8e41-aa921b051f84,AUD/USD,0.676,Sell,0,1,3/1/2023 4:39:50 PM,3/2/2023 1:42:47 AM,
626c11f8-2bdf-485a-b7c5-1e682de88122,USD/CAD,1.3642,Buy,1,0,3/1/2023 3:10:58 PM,3/1/2023 3:46:43 PM,
c99f9f83-449a-48ec-be29-a486d5298f21,GBP/USD,1.2062,Buy,1,0,3/1/2023 12:40:41 PM,3/1/2023 1:46:59 PM,
1f9d9b02-a574-467e-8411-ed78c5c360e1,USD/CAD,1.362,Sell,0,1,3/1/2023 5:47:50 AM,3/1/2023 12:25:19 PM,
e08b803b-9983-4f33-b585-61ad6469d297,Gold,1824,Sell,1,0,2/28/2023 3:04:44 PM,3/1/2023 11:34:33 AM,
9874e48d-9cca-40c0-941e-273f5d096ef7,USD/CHF,0.9396,Sell,0,1,3/1/2023 6:33:17 AM,3/1/2023 11:00:05 AM,
f258a2ca-f584-4b19-aa8c-842388fb4be6,EUR/USD,1.0595,Sell,1,0,3/1/2023 5:46:05 AM,3/1/2023 7:55:06 AM,
7bbba722-66a0-44d8-8242-99521843ddb4,AUD/USD,0.6732,Sell,0,1,2/27/2023 4:07:06 PM,3/1/2023 12:42:34 AM,
605cb4ea-d645-4fed-9e0b-c39be3e94f0b,EUR/USD,1.0622,Sell,0,1,2/28/2023 1:18:40 PM,2/28/2023 6:17:27 PM,
6d682f5a-fef2-4915-a210-ba712adc6ad5,NZD/USD,0.616,Sell,1,0,2/28/2023 12:50:25 PM,2/28/2023 4:06:03 PM,
705b0d3d-cbff-4526-81c4-e8cf6bb17e26,Gold,1811,Sell,1,0,2/27/2023 6:14:05 AM,2/28/2023 3:07:31 PM,
3db67bf6-d7d9-4754-9795-d8f5ee366a53,NZD/USD,0.6164,Sell,0,1,2/27/2023 8:36:19 PM,2/28/2023 8:19:23 AM,
f105424e-b538-446b-bcde-63582ab6df90,USD/CHF,0.9359,Buy,0,1,2/28/2023 5:01:11 AM,2/28/2023 7:59:03 AM,
385e17cc-f282-49e5-8df4-341bbf97a7eb,Gold,1816.03,Sell,0,1,2/27/2023 4:04:50 PM,2/27/2023 4:33:01 PM,
2aadf2bb-1912-4c1e-825b-668ce321939a,EUR/USD,1.0558,Sell,1,0,2/27/2023 1:04:35 PM,2/27/2023 3:15:17 PM,
929beb02-fc84-48e8-8244-5f3041884216,USD/JPY,136.36,Buy,1,0,2/24/2023 5:32:02 PM,2/27/2023 1:48:33 PM,
8076deea-4d40-4f7c-b66a-817cf7d15ccf,USD/CAD,1.362,Buy,1,0,2/27/2023 5:31:13 AM,2/27/2023 1:09:34 PM,
7e579d5b-47cc-443c-9a88-d8513e3de445,BTC/USD,24114.1,Sell,0,1,2/22/2023 4:50:04 AM,2/24/2023 3:39:38 PM,
059adcec-5bea-484a-868e-a435d0db9e48,USD/CAD,1.3634,Buy,0,1,2/24/2023 2:14:43 PM,2/24/2023 2:50:06 PM,
db982b21-cd91-4177-8fd4-dc28269da784,USOil,75.624,Sell,0,1,2/23/2023 11:26:35 PM,2/24/2023 2:23:48 PM,
3596a108-5f30-440d-90db-9fbad12ce49d,AUD/USD,0.6813,Sell,0,1,2/24/2023 5:00:04 AM,2/24/2023 8:11:13 AM,
180d855e-61e1-4313-a9c9-40e8bf9825bb,Gold,1826.1,Sell,0,1,2/24/2023 4:50:22 AM,2/24/2023 7:27:41 AM,
d328e75b-c34a-44a7-a65e-fb9ce3236a0a,USD/JPY,134.83,Buy,1,0,2/23/2023 4:09:50 PM,2/23/2023 11:17:11 PM,
182334d2-262d-48ee-aacc-2c66fdf7d3c8,AUD/USD,0.6822,Sell,0,1,2/23/2023 5:42:24 AM,2/23/2023 4:41:26 PM,
fa1f4cc1-2965-40d5-9c21-89b37566d57f,Gold,1826.86,Sell,0,1,2/23/2023 1:58:50 PM,2/23/2023 2:02:58 PM,
24dc104e-b3c7-44cd-97db-09fb2c46db06,NZD/USD,0.624,Sell,0,1,2/22/2023 4:11:40 PM,2/23/2023 1:38:37 PM,
f2fec95c-defc-4433-8565-a159297decb8,GBP/USD,1.2056,Sell,0,1,2/23/2023 5:32:14 AM,2/23/2023 9:21:14 AM,
ddfd2f38-d379-44fb-9e22-ba11aaf010d5,Gold,1828.48,Sell,1,0,2/23/2023 5:14:35 AM,2/23/2023 6:34:46 AM,
07769dfa-acce-4b62-8250-d10b1710e0ca,EUR/USD,1.0653,Sell,0,1,2/22/2023 5:19:51 AM,2/22/2023 4:13:28 PM,
e6eb4298-0a86-41ae-9737-2d1d3e0a27c4,AUD/USD,0.6842,Sell,0,1,2/22/2023 12:52:55 PM,2/22/2023 3:16:44 PM,
eb718045-2c90-4aa2-b6bc-cadf15244c4f,Gold,1836.11,Sell,0,1,2/22/2023 9:52:11 AM,2/22/2023 10:26:18 AM,
5cb5b439-43d0-4dd2-a5a8-6a1da5ae71c8,Gold,1837.15,Sell,0,1,2/22/2023 2:56:32 AM,2/22/2023 8:40:21 AM,
e24f221a-720e-473f-abd5-2ea2c0b66030,BTC/USD,24054.1,Sell,0,1,2/22/2023 4:48:54 AM,2/22/2023 4:48:57 AM,
a05c538d-5ba1-404a-8737-d84d8814aba5,Gold,1834.37,Sell,1,0,2/21/2023 4:58:29 PM,2/22/2023 1:34:26 AM,
eb124a3f-ac97-421f-bcf7-b34c87730e2a,EUR/USD,1.0669,Sell,0,1,2/21/2023 4:24:33 AM,2/21/2023 6:40:44 PM,
684c58da-439e-4873-b6b1-e38340206cbf,NZD/USD,0.6239,Sell,0,1,2/20/2023 3:18:37 AM,2/21/2023 5:13:04 PM,
96033c00-5824-4611-aaa4-ffe5347a2992,EUR/USD,1.0668,Sell,0,1,2/17/2023 4:18:20 PM,2/21/2023 12:51:13 PM,
ae026eaa-a33a-4832-b142-86398a61ed3a,EUR/GBP,0.8902,Buy,1,0,2/17/2023 11:37:34 AM,2/21/2023 9:30:48 AM,
b41259d4-140c-4457-9ae5-553f31882d44,AUD/USD,0.6899,Sell,0,1,2/21/2023 4:33:36 AM,2/21/2023 8:30:53 AM,
06861af6-9b63-4e97-8c8d-02853bb70827,Gold,1842.25,Sell,0,1,2/17/2023 5:52:32 PM,2/21/2023 7:48:55 AM,
f6dffcaa-9f0d-44f8-9f48-bdacca15617c,USD/JPY,134.2,Sell,1,0,2/20/2023 4:26:45 AM,2/21/2023 7:40:23 AM,
02cb6735-b54e-4f47-96d2-985048d2b1f1,USD/JPY,134.03,Buy,0,1,2/20/2023 1:16:21 PM,2/20/2023 4:27:14 PM,
8e17496f-9a08-4035-a130-f06cb55f1166,BTC/USD,24410.01,Buy,0,1,2/20/2023 4:25:04 AM,2/20/2023 4:57:08 AM,
e836672f-5666-4b19-9aea-7b559c97ede9,AUD/USD,0.6857,Sell,1,0,2/17/2023 4:25:22 PM,2/20/2023 4:21:47 AM,
4c11b566-720e-45c6-a8cc-28cfb79ae221,BTC/USD,24389.2,Buy,0,1,2/20/2023 4:12:30 AM,2/20/2023 4:12:31 AM,
9f86e91f-2bdf-4c51-b24a-49c6e22b7920,EUR/USD,1.0633,Sell,1,0,2/17/2023 11:35:14 AM,2/17/2023 3:19:54 PM,
da65868e-1cad-4bb0-83c8-15c4f074b415,Gold,1829.12,Sell,0,1,2/17/2023 2:15:12 PM,2/17/2023 2:31:21 PM,
35c1fa87-53e7-44e7-b081-bc50a00ba996,GBP/USD,1.195,Sell,0,1,2/17/2023 4:58:25 AM,2/17/2023 8:04:59 AM,
767ae67e-b8e8-4fa5-b7b3-9be8bdd1f0a4,Gold,1827.04,Sell,0,1,2/17/2023 4:34:09 AM,2/17/2023 6:32:19 AM,
a69b7058-39df-4596-b172-8b84176f1b41,EUR/USD,1.0743,Sell,0,1,2/14/2023 8:07:06 PM,2/17/2023 4:36:46 AM,
633e1fbe-be05-42da-8fcf-7e132bd1b413,EUR/USD,1.0646,Sell,0,1,2/17/2023 4:34:29 AM,2/17/2023 4:34:45 AM,
a15b4509-7607-450a-99f9-1c887f2402ef,AUD/USD,0.6884,Buy,1,0,2/16/2023 9:57:58 PM,2/17/2023 4:25:09 AM,
7910e60e-47b4-47c9-b3be-45ca0d633672,BTC/USD,24415.2,Buy,1,0,2/16/2023 5:42:31 AM,2/17/2023 12:01:58 AM,
b0911fe7-acee-4d50-b0e8-063cf65a1269,Gold,1844.57,Sell,0,1,2/16/2023 6:23:15 PM,2/16/2023 9:00:17 PM,
cfe4a0bd-d539-4ea5-b55f-81243541d3c7,Gold,1834.12,Sell,1,0,2/16/2023 3:47:25 PM,2/16/2023 4:32:06 PM,
8550f48f-ca55-4c87-9559-3844d500ba63,NZD/USD,0.6284,Sell,0,1,2/15/2023 10:45:05 PM,2/16/2023 2:27:15 PM,
81ec476d-7265-4e4f-9d94-ef2b57c3eb92,Gold,1839.19,Sell,0,1,2/16/2023 5:28:37 AM,2/16/2023 1:48:26 PM,
e475b430-6a37-467e-920a-7b905199cf8d,Gold,1834.68,Sell,1,0,2/15/2023 5:30:05 PM,2/16/2023 1:32:20 AM,
9141ebd0-3f3d-4f35-a9cc-e46e9e8e1fe3,BTC/USD,22613.89,Buy,0,1,1/25/2023 4:31:21 PM,2/16/2023 12:19:26 AM,
e19be150-005f-47fc-9840-70de35c6297c,AUD/USD,0.6904,Sell,0,1,2/15/2023 11:32:47 AM,2/15/2023 2:23:38 PM,
d918bc76-b3a3-4f26-870a-1f4b9ae2b812,Gold,1842.51,Sell,0,1,2/15/2023 6:48:53 AM,2/15/2023 7:34:17 AM,
a2f68129-cf40-4cb6-ac9c-6642d432581b,Gold,1845.52,Sell,0,1,2/15/2023 6:10:02 AM,2/15/2023 6:45:45 AM,
c3b347b9-c9ca-4739-9d71-9c9b1c2ba5f5,USD/JPY,132.4,Buy,0,1,2/14/2023 3:14:56 PM,2/14/2023 3:32:19 PM,
baa059e9-306c-45d2-be4c-af9500faff2a,Gold,1857.21,Sell,0,1,2/14/2023 1:32:09 PM,2/14/2023 2:30:13 PM,
a343f73a-598d-42cc-b901-dbe84f8eb5b6,EUR/GBP,0.8835,Sell,0,1,2/10/2023 2:06:19 PM,2/14/2023 1:32:28 PM,
a3a94c12-89aa-4972-980d-3de8bc339dd5,EUR/USD,1.0716,Sell,1,0,2/13/2023 6:13:52 PM,2/14/2023 9:26:00 AM,
1da4e7ec-7fbe-4c12-bdf7-e20b423d19ec,GBP/USD,1.2137,Sell,1,0,2/14/2023 8:02:36 AM,2/14/2023 9:00:09 AM,
320a466e-570d-47b6-a983-3638d0307ef8,Gold,1857.81,Buy,0,1,2/14/2023 5:14:55 AM,2/14/2023 6:34:13 AM,
80ce1694-bd0d-48cf-9735-8b4d5703dc15,USD/CHF,0.9216,Sell,0,1,2/13/2023 12:56:09 PM,2/13/2023 11:58:38 PM,
1177e0c4-55fc-436a-b286-56056d51da0e,Gold,1860.1,Sell,0,1,2/13/2023 4:41:39 AM,2/13/2023 4:58:13 PM,
c8556c2c-4a46-4d27-a91a-7920fd18a7ea,EUR/USD,1.0671,Sell,1,0,2/13/2023 5:17:53 AM,2/13/2023 3:26:11 PM,
9df429ba-4cb8-4acb-bb89-ef4d0e18d554,USD/JPY,131.17,Buy,0,1,2/8/2023 1:16:29 PM,2/13/2023 3:43:01 AM,
a9d911e1-a584-4464-ae8c-9ff95500034f,EUR/USD,1.0722,Sell,0,1,2/10/2023 4:35:02 AM,2/10/2023 12:35:41 PM,
dc433edc-af55-4def-92f2-24c415dad9b1,USOil,77.398,Sell,1,0,2/9/2023 3:42:23 PM,2/10/2023 8:28:12 AM,
d4af0432-060e-46e3-ad03-9364748156b8,Gold,1856.91,Sell,1,0,2/10/2023 4:25:28 AM,2/10/2023 8:08:25 AM,
36f8854f-b7e3-45d8-91fe-a64e968a57f3,Gold,1882.45,Sell,0,1,2/9/2023 1:37:52 PM,2/9/2023 3:32:43 PM,
fce77005-2dec-474e-8334-77875005f518,Gold,1883.47,Sell,0,1,2/9/2023 1:13:25 PM,2/9/2023 1:22:06 PM,
6a67ab0e-5352-4342-a5fa-91352d44bfa5,Gold,1877.51,Buy,0,1,2/9/2023 5:54:03 AM,2/9/2023 10:51:28 AM,
